,to_date,from_date,Origin,Destination,total_buzz-O,total_buzz-D,death-O,fled,week_nbr,range
296,2/17/16,2/4/16,Basrah,Adhamia,70.46153846,19.07692308,0,0,1,
297,2/17/16,2/4/16,Basrah,Afaq,107.2307692,19.07692308,0,0,1,
298,2/17/16,2/4/16,Basrah,Afaq,352.9230769,73.61538462,12.46153846,0,1,
299,2/17/16,2/4/16,Basrah,Ain Al-Tamur,1086.384615,73.61538462,0,0,1,
300,2/17/16,2/4/16,Basrah,Ain Al-Tamur,74.92307692,19.07692308,0,0,1,
301,2/17/16,2/4/16,Basrah,Akre,44.46153846,73.61538462,0,0,1,
302,2/17/16,2/4/16,Basrah,Al Resafa,273.6923077,73.61538462,0.692307692,0,1,
303,2/17/16,2/4/16,Basrah,Al Sadr,393.3076923,73.61538462,0.307692308,0,1,
304,2/17/16,2/4/16,Basrah,Al-Chibayish,2012.307692,73.61538462,0,0,1,
305,2/17/16,2/4/16,Basrah,Al-Daur,76.38461538,73.61538462,2.076923077,0,1,
306,2/17/16,2/4/16,Basrah,Al-Hai,70.46153846,73.61538462,0,0,1,
307,2/17/16,2/4/16,Basrah,Al-Hamdaniya,107.2307692,73.61538462,0,0,1,
308,2/17/16,2/4/16,Basrah,Al-Hawiga,74.92307692,73.61538462,0,0,1,
309,2/17/16,2/4/16,Basrah,Al-Hindiya,583,73.61538462,9.230769231,0,1,
310,2/17/16,2/4/16,Basrah,Al-Ka'im,37.84615385,73.61538462,0,0,1,
311,2/17/16,2/4/16,Basrah,Al-Kahla,335.8461538,73.61538462,2.384615385,0,1,
312,2/17/16,2/4/16,Basrah,Al-Khalis,165.0769231,73.61538462,0.076923077,0,1,
313,2/17/16,2/4/16,Basrah,Al-Khidhir,112.2307692,73.61538462,0,0,1,
314,2/17/16,2/4/16,Basrah,Al-Mahawil,88.69230769,73.61538462,0,0,1,
315,2/17/16,2/4/16,Basrah,Al-Maimouna,560.2307692,14.53846154,5.538461538,0,1,
316,2/17/16,2/4/16,Basrah,Al-Manathera,150.3076923,14.53846154,0.153846154,0,1,
317,2/17/16,2/4/16,Basrah,Al-Mejar Al-Kabir,352.9230769,14.53846154,12.46153846,0,1,
318,2/17/16,2/4/16,Basrah,Al-Midaina,1086.384615,14.53846154,0,0,1,
319,2/17/16,2/4/16,Basrah,Al-Muqdadiya,44.46153846,14.53846154,0,0,1,
320,2/17/16,2/4/16,Basrah,Al-Musayab,273.6923077,14.53846154,0.692307692,0,1,
321,2/17/16,2/4/16,Basrah,Al-Na'maniya,393.3076923,14.53846154,0.307692308,0,1,
322,2/17/16,2/4/16,Basrah,Al-Qurna,2012.307692,14.53846154,0,0,1,
323,2/17/16,2/4/16,Basrah,Al-Rifa'i,76.38461538,14.53846154,2.076923077,0,1,
324,2/17/16,2/4/16,Basrah,Al-Rumaitha,70.46153846,14.53846154,0,0,1,
325,2/17/16,2/4/16,Basrah,Al-Rutba,107.2307692,14.53846154,0,0,1,
326,2/17/16,2/4/16,Basrah,Al-Samawa,74.92307692,14.53846154,0,0,1,
327,2/17/16,2/4/16,Basrah,Al-Shamiya,583,14.53846154,9.230769231,0,1,
328,2/17/16,2/4/16,Basrah,Al-Shatra,37.84615385,14.53846154,0,0,1,
329,2/17/16,2/4/16,Basrah,Al-Shikhan,335.8461538,14.53846154,2.384615385,0,1,
330,2/17/16,2/4/16,Basrah,Al-Shirqat,165.0769231,14.53846154,0.076923077,0,1,
331,2/17/16,2/4/16,Basrah,Al-Suwaira,112.2307692,14.53846154,0,0,1,
332,2/17/16,2/4/16,Basrah,Al-Zubair,88.69230769,14.53846154,0,0,1,
333,2/17/16,2/4/16,Basrah,Ali Al-Gharbi,560.2307692,2.153846154,5.538461538,0,1,
334,2/17/16,2/4/16,Basrah,Amara,150.3076923,2.153846154,0.153846154,0,1,
335,2/17/16,2/4/16,Basrah,Amedi,352.9230769,2.153846154,12.46153846,0,1,
336,2/17/16,2/4/16,Basrah,Ana,1086.384615,2.153846154,0,0,1,
337,2/17/16,2/4/16,Basrah,Ba'quba,44.46153846,2.153846154,0,0,1,
338,2/17/16,2/4/16,Basrah,Badra,273.6923077,2.153846154,0.692307692,0,1,
339,2/17/16,2/4/16,Basrah,Baiji,393.3076923,2.153846154,0.307692308,0,1,
340,2/17/16,2/4/16,Basrah,Balad,2012.307692,2.153846154,0,0,1,
341,2/17/16,2/4/16,Basrah,Baladrooz,76.38461538,2.153846154,2.076923077,0,1,
342,2/17/16,2/4/16,Basrah,Basrah,70.46153846,2.153846154,0,0,1,
343,2/17/16,2/4/16,Basrah,Chamchamal,107.2307692,2.153846154,0,0,1,
344,2/17/16,2/4/16,Basrah,Dahuk,74.92307692,2.153846154,0,0,1,
345,2/17/16,2/4/16,Basrah,Darbandikhan,37.84615385,2.153846154,0,0,1,
346,2/17/16,2/4/16,Basrah,Diwaniya,335.8461538,2.153846154,2.384615385,0,1,
347,2/17/16,2/4/16,Basrah,Dokan,165.0769231,2.153846154,0.076923077,0,1,
348,2/17/16,2/4/16,Basrah,Falluja,88.69230769,2.153846154,0,0,1,
349,2/17/16,2/4/16,Basrah,Fao,560.2307692,4.153846154,5.538461538,0,1,
350,2/17/16,2/4/16,Basrah,Haditha,150.3076923,4.153846154,0.153846154,0,1,
351,2/17/16,2/4/16,Basrah,Halabja,352.9230769,4.153846154,12.46153846,0,1,
352,2/17/16,2/4/16,Basrah,Hamza,1086.384615,4.153846154,0,0,1,
353,2/17/16,2/4/16,Basrah,Hashimiya,44.46153846,4.153846154,0,0,1,
354,2/17/16,2/4/16,Basrah,Hatra,273.6923077,4.153846154,0.692307692,0,1,
355,2/17/16,2/4/16,Basrah,Heet,393.3076923,4.153846154,0.307692308,0,1,
356,2/17/16,2/4/16,Basrah,Hilla,2012.307692,4.153846154,0,0,1,
357,2/17/16,2/4/16,Basrah,Kadhimia,74.92307692,4.153846154,0,0,1,
358,2/17/16,2/4/16,Basrah,Kalar,76.38461538,4.153846154,2.076923077,0,1,
359,2/17/16,2/4/16,Basrah,Karkh,70.46153846,4.153846154,0,0,1,
360,2/17/16,2/4/16,Basrah,Kerbala,107.2307692,4.153846154,0,0,1,
361,2/17/16,2/4/16,Basrah,Khanaqin,583,4.153846154,9.230769231,36,1,
362,2/17/16,2/4/16,Basrah,Kifri,37.84615385,4.153846154,0,0,1,
363,2/17/16,2/4/16,Basrah,Kirkuk,335.8461538,4.153846154,2.384615385,0,1,
364,2/17/16,2/4/16,Basrah,Koisnjaq,165.0769231,4.153846154,0.076923077,0,1,
365,2/17/16,2/4/16,Basrah,Kufa,112.2307692,4.153846154,0,0,1,
366,2/17/16,2/4/16,Basrah,Kut,88.69230769,4.153846154,0,0,1,
367,2/17/16,2/4/16,Basrah,Mada'in,560.2307692,9.307692308,5.538461538,0,1,
368,2/17/16,2/4/16,Basrah,Mahmoudiya,150.3076923,9.307692308,0.153846154,0,1,
369,2/17/16,2/4/16,Basrah,Makhmur,352.9230769,9.307692308,12.46153846,0,1,
370,2/17/16,2/4/16,Basrah,Mergasur,1086.384615,9.307692308,0,0,1,
371,2/17/16,2/4/16,Basrah,Mosul,44.46153846,9.307692308,0,0,1,
372,2/17/16,2/4/16,Basrah,Najaf,273.6923077,9.307692308,0.692307692,0,1,
373,2/17/16,2/4/16,Basrah,Nassriya,393.3076923,9.307692308,0.307692308,0,1,
374,2/17/16,2/4/16,Basrah,Penjwin,2012.307692,9.307692308,0,0,1,
375,2/17/16,2/4/16,Basrah,Pshdar,76.38461538,9.307692308,2.076923077,0,1,
376,2/17/16,2/4/16,Basrah,Qal'at Saleh,70.46153846,9.307692308,0,0,1,
377,2/17/16,2/4/16,Basrah,Ramadi,107.2307692,9.307692308,0,0,1,
378,2/17/16,2/4/16,Basrah,Rania,74.92307692,9.307692308,0,0,1,
379,2/17/16,2/4/16,Basrah,Samarra,583,9.307692308,9.230769231,2,1,
380,2/17/16,2/4/16,Basrah,Shaqlawa,37.84615385,9.307692308,0,0,1,
381,2/17/16,2/4/16,Basrah,Sharbazher,335.8461538,9.307692308,2.384615385,0,1,
382,2/17/16,2/4/16,Basrah,Shatt Al-Arab,165.0769231,9.307692308,0.076923077,0,1,
383,2/17/16,2/4/16,Basrah,Sinjar,112.2307692,9.307692308,0,0,1,
384,2/17/16,2/4/16,Basrah,Soran,88.69230769,9.307692308,0,0,1,
385,2/17/16,2/4/16,Basrah,Sulaymaniya,560.2307692,19.07692308,5.538461538,0,1,
386,2/17/16,2/4/16,Basrah,Sumel,150.3076923,19.07692308,0.153846154,0,1,
387,2/17/16,2/4/16,Basrah,Suq Al-Shoyokh,352.9230769,19.07692308,12.46153846,0,1,
388,2/17/16,2/4/16,Basrah,Telafar,1086.384615,19.07692308,0,0,1,
389,2/17/16,2/4/16,Basrah,Tikrit,44.46153846,19.07692308,0,0,1,
390,2/17/16,2/4/16,Basrah,Tilkaif,273.6923077,19.07692308,0.692307692,0,1,
391,2/17/16,2/4/16,Basrah,Zakho,2012.307692,19.07692308,0,0,1,
392,2/17/16,2/4/16,Dahuk,Abu Al-Khaseeb,583,19.07692308,9.230769231,0,1,
393,2/17/16,2/4/16,Dahuk,Abu Al-Khaseeb,352.9230769,9.461538462,12.46153846,0,1,
394,2/17/16,2/4/16,Dahuk,Adhamia,1086.384615,9.461538462,0,0,1,
395,2/17/16,2/4/16,Dahuk,Afaq,44.46153846,9.461538462,0,0,1,
396,2/17/16,2/4/16,Dahuk,Afaq,335.8461538,19.07692308,2.384615385,0,1,
397,2/17/16,2/4/16,Dahuk,Ain Al-Tamur,165.0769231,19.07692308,0.076923077,0,1,
398,2/17/16,2/4/16,Dahuk,Ain Al-Tamur,273.6923077,9.461538462,0.692307692,0,1,
399,2/17/16,2/4/16,Dahuk,Akre,112.2307692,19.07692308,0,0,1,
400,2/17/16,2/4/16,Dahuk,Al Resafa,88.69230769,19.07692308,0,0,1,
401,2/17/16,2/4/16,Dahuk,Al Sadr,560.2307692,126.7692308,5.538461538,0,1,
402,2/17/16,2/4/16,Dahuk,Al-Chibayish,150.3076923,126.7692308,0.153846154,0,1,
403,2/17/16,2/4/16,Dahuk,Al-Daur,352.9230769,126.7692308,12.46153846,0,1,
404,2/17/16,2/4/16,Dahuk,Al-Hai,1086.384615,126.7692308,0,0,1,
405,2/17/16,2/4/16,Dahuk,Al-Hamdaniya,44.46153846,126.7692308,0,0,1,
406,2/17/16,2/4/16,Dahuk,Al-Hawiga,273.6923077,126.7692308,0.692307692,0,1,
407,2/17/16,2/4/16,Dahuk,Al-Hindiya,393.3076923,126.7692308,0.307692308,0,1,
408,2/17/16,2/4/16,Dahuk,Al-Ka'im,2012.307692,126.7692308,0,0,1,
409,2/17/16,2/4/16,Dahuk,Al-Kahla,76.38461538,126.7692308,2.076923077,0,1,
410,2/17/16,2/4/16,Dahuk,Al-Khalis,70.46153846,126.7692308,0,0,1,
411,2/17/16,2/4/16,Dahuk,Al-Khidhir,107.2307692,126.7692308,0,0,1,
412,2/17/16,2/4/16,Dahuk,Al-Mahawil,74.92307692,126.7692308,0,0,1,
413,2/17/16,2/4/16,Dahuk,Al-Maimouna,583,126.7692308,9.230769231,0,1,
414,2/17/16,2/4/16,Dahuk,Al-Manathera,37.84615385,126.7692308,0,0,1,
415,2/17/16,2/4/16,Dahuk,Al-Mejar Al-Kabir,335.8461538,126.7692308,2.384615385,0,1,
416,2/17/16,2/4/16,Dahuk,Al-Midaina,165.0769231,126.7692308,0.076923077,0,1,
417,2/17/16,2/4/16,Dahuk,Al-Muqdadiya,112.2307692,126.7692308,0,0,1,
418,2/17/16,2/4/16,Dahuk,Al-Musayab,88.69230769,126.7692308,0,0,1,
419,2/17/16,2/4/16,Dahuk,Al-Na'maniya,560.2307692,29.23076923,5.538461538,0,1,
420,2/17/16,2/4/16,Dahuk,Al-Qurna,150.3076923,29.23076923,0.153846154,6,1,
421,2/17/16,2/4/16,Dahuk,Al-Rifa'i,352.9230769,29.23076923,12.46153846,0,1,
422,2/17/16,2/4/16,Dahuk,Al-Rumaitha,1086.384615,29.23076923,0,0,1,
423,2/17/16,2/4/16,Dahuk,Al-Rutba,44.46153846,29.23076923,0,0,1,
424,2/17/16,2/4/16,Dahuk,Al-Samawa,273.6923077,29.23076923,0.692307692,0,1,
425,2/17/16,2/4/16,Dahuk,Al-Shamiya,393.3076923,29.23076923,0.307692308,0,1,
426,2/17/16,2/4/16,Dahuk,Al-Shatra,2012.307692,29.23076923,0,0,1,
427,2/17/16,2/4/16,Dahuk,Al-Shikhan,76.38461538,29.23076923,2.076923077,0,1,
428,2/17/16,2/4/16,Dahuk,Al-Shirqat,70.46153846,29.23076923,0,0,1,
429,2/17/16,2/4/16,Dahuk,Al-Suwaira,107.2307692,29.23076923,0,0,1,
430,2/17/16,2/4/16,Dahuk,Al-Zubair,74.92307692,29.23076923,0,0,1,
431,2/17/16,2/4/16,Dahuk,Ali Al-Gharbi,583,29.23076923,9.230769231,0,1,
432,2/17/16,2/4/16,Dahuk,Amara,37.84615385,29.23076923,0,0,1,
433,2/17/16,2/4/16,Dahuk,Amedi,335.8461538,29.23076923,2.384615385,0,1,
434,2/17/16,2/4/16,Dahuk,Ana,165.0769231,29.23076923,0.076923077,0,1,
435,2/17/16,2/4/16,Dahuk,Ba'quba,112.2307692,29.23076923,0,0,1,
436,2/17/16,2/4/16,Dahuk,Badra,88.69230769,29.23076923,0,0,1,
437,2/17/16,2/4/16,Dahuk,Baiji,560.2307692,9.230769231,5.538461538,0,1,
438,2/17/16,2/4/16,Dahuk,Balad,150.3076923,9.230769231,0.153846154,0,1,
439,2/17/16,2/4/16,Dahuk,Baladrooz,352.9230769,9.230769231,12.46153846,0,1,
440,2/17/16,2/4/16,Dahuk,Basrah,1086.384615,9.230769231,0,0,1,
441,2/17/16,2/4/16,Dahuk,Chamchamal,44.46153846,9.230769231,0,0,1,
442,2/17/16,2/4/16,Dahuk,Dahuk,273.6923077,9.230769231,0.692307692,0,1,
443,2/17/16,2/4/16,Dahuk,Darbandikhan,2012.307692,9.230769231,0,0,1,
444,2/17/16,2/4/16,Dahuk,Diwaniya,76.38461538,9.230769231,2.076923077,0,1,
445,2/17/16,2/4/16,Dahuk,Dokan,70.46153846,9.230769231,0,0,1,
446,2/17/16,2/4/16,Dahuk,Falluja,74.92307692,9.230769231,0,0,1,
447,2/17/16,2/4/16,Dahuk,Fao,583,9.230769231,9.230769231,0,1,
448,2/17/16,2/4/16,Dahuk,Haditha,37.84615385,9.230769231,0,0,1,
449,2/17/16,2/4/16,Dahuk,Halabja,335.8461538,9.230769231,2.384615385,0,1,
450,2/17/16,2/4/16,Dahuk,Hamza,165.0769231,9.230769231,0.076923077,0,1,
451,2/17/16,2/4/16,Dahuk,Hashimiya,112.2307692,9.230769231,0,0,1,
452,2/17/16,2/4/16,Dahuk,Hatra,88.69230769,9.230769231,0,0,1,
453,2/17/16,2/4/16,Dahuk,Heet,560.2307692,7.692307692,5.538461538,0,1,
454,2/17/16,2/4/16,Dahuk,Hilla,150.3076923,7.692307692,0.153846154,0,1,
455,2/17/16,2/4/16,Dahuk,Kadhimia,273.6923077,7.692307692,0.692307692,0,1,
456,2/17/16,2/4/16,Dahuk,Kalar,352.9230769,7.692307692,12.46153846,0,1,
457,2/17/16,2/4/16,Dahuk,Karkh,1086.384615,7.692307692,0,0,1,
458,2/17/16,2/4/16,Dahuk,Kerbala,44.46153846,7.692307692,0,0,1,
459,2/17/16,2/4/16,Dahuk,Khanaqin,393.3076923,7.692307692,0.307692308,0,1,
460,2/17/16,2/4/16,Dahuk,Kifri,2012.307692,7.692307692,0,0,1,
461,2/17/16,2/4/16,Dahuk,Kirkuk,76.38461538,7.692307692,2.076923077,0,1,
462,2/17/16,2/4/16,Dahuk,Koisnjaq,70.46153846,7.692307692,0,0,1,
463,2/17/16,2/4/16,Dahuk,Kufa,107.2307692,7.692307692,0,0,1,
464,2/17/16,2/4/16,Dahuk,Kut,74.92307692,7.692307692,0,0,1,
465,2/17/16,2/4/16,Dahuk,Mada'in,583,7.692307692,9.230769231,1,1,
466,2/17/16,2/4/16,Dahuk,Mahmoudiya,37.84615385,7.692307692,0,0,1,
467,2/17/16,2/4/16,Dahuk,Makhmur,335.8461538,7.692307692,2.384615385,0,1,
468,2/17/16,2/4/16,Dahuk,Mergasur,165.0769231,7.692307692,0.076923077,0,1,
469,2/17/16,2/4/16,Dahuk,Mosul,112.2307692,7.692307692,0,0,1,
470,2/17/16,2/4/16,Dahuk,Najaf,88.69230769,7.692307692,0,0,1,
471,2/17/16,2/4/16,Dahuk,Nassriya,560.2307692,26.30769231,5.538461538,0,1,
472,2/17/16,2/4/16,Dahuk,Penjwin,150.3076923,26.30769231,0.153846154,0,1,
473,2/17/16,2/4/16,Dahuk,Pshdar,352.9230769,26.30769231,12.46153846,0,1,
474,2/17/16,2/4/16,Dahuk,Qal'at Saleh,1086.384615,26.30769231,0,0,1,
475,2/17/16,2/4/16,Dahuk,Ramadi,44.46153846,26.30769231,0,0,1,
476,2/17/16,2/4/16,Dahuk,Rania,273.6923077,26.30769231,0.692307692,0,1,
477,2/17/16,2/4/16,Dahuk,Samarra,393.3076923,26.30769231,0.307692308,0,1,
478,2/17/16,2/4/16,Dahuk,Shaqlawa,2012.307692,26.30769231,0,0,1,
479,2/17/16,2/4/16,Dahuk,Sharbazher,76.38461538,26.30769231,2.076923077,0,1,
480,2/17/16,2/4/16,Dahuk,Shatt Al-Arab,70.46153846,26.30769231,0,0,1,
481,2/17/16,2/4/16,Dahuk,Sinjar,107.2307692,26.30769231,0,0,1,
482,2/17/16,2/4/16,Dahuk,Soran,74.92307692,26.30769231,0,0,1,
483,2/17/16,2/4/16,Dahuk,Sulaymaniya,583,26.30769231,9.230769231,0,1,
484,2/17/16,2/4/16,Dahuk,Sumel,37.84615385,26.30769231,0,0,1,
485,2/17/16,2/4/16,Dahuk,Suq Al-Shoyokh,335.8461538,26.30769231,2.384615385,0,1,
486,2/17/16,2/4/16,Dahuk,Telafar,165.0769231,26.30769231,0.076923077,0,1,
487,2/17/16,2/4/16,Dahuk,Tikrit,112.2307692,26.30769231,0,0,1,
488,2/17/16,2/4/16,Dahuk,Tilkaif,88.69230769,26.30769231,0,0,1,
489,2/17/16,2/4/16,Dahuk,Zakho,150.3076923,9.461538462,0.153846154,0,1,
490,2/17/16,2/4/16,Diyala,Abu Al-Khaseeb,393.3076923,9.461538462,0.307692308,0,1,
491,2/17/16,2/4/16,Diyala,Abu Al-Khaseeb,335.8461538,17.53846154,2.384615385,0,1,
492,2/17/16,2/4/16,Diyala,Adhamia,165.0769231,17.53846154,0.076923077,0,1,
493,2/17/16,2/4/16,Diyala,Afaq,112.2307692,17.53846154,0,0,1,
494,2/17/16,2/4/16,Diyala,Afaq,76.38461538,9.461538462,2.076923077,0,1,
495,2/17/16,2/4/16,Diyala,Ain Al-Tamur,70.46153846,9.461538462,0,0,1,
496,2/17/16,2/4/16,Diyala,Ain Al-Tamur,88.69230769,17.53846154,0,0,1,
497,2/17/16,2/4/16,Diyala,Akre,107.2307692,9.461538462,0,0,1,
498,2/17/16,2/4/16,Diyala,Al Resafa,74.92307692,9.461538462,0,0,1,
499,2/17/16,2/4/16,Diyala,Al Sadr,583,9.461538462,9.230769231,4,1,
500,2/17/16,2/4/16,Diyala,Al-Chibayish,37.84615385,9.461538462,0,0,1,
501,2/17/16,2/4/16,Diyala,Al-Daur,335.8461538,9.461538462,2.384615385,0,1,
502,2/17/16,2/4/16,Diyala,Al-Hai,165.0769231,9.461538462,0.076923077,0,1,
503,2/17/16,2/4/16,Diyala,Al-Hamdaniya,112.2307692,9.461538462,0,0,1,
504,2/17/16,2/4/16,Diyala,Al-Hawiga,88.69230769,9.461538462,0,0,1,
505,2/17/16,2/4/16,Diyala,Al-Hindiya,560.2307692,28.92307692,5.538461538,0,1,
506,2/17/16,2/4/16,Diyala,Al-Ka'im,150.3076923,28.92307692,0.153846154,0,1,
507,2/17/16,2/4/16,Diyala,Al-Kahla,352.9230769,28.92307692,12.46153846,0,1,
508,2/17/16,2/4/16,Diyala,Al-Khalis,1086.384615,28.92307692,0,0,1,
509,2/17/16,2/4/16,Diyala,Al-Khidhir,44.46153846,28.92307692,0,0,1,
510,2/17/16,2/4/16,Diyala,Al-Mahawil,273.6923077,28.92307692,0.692307692,0,1,
511,2/17/16,2/4/16,Diyala,Al-Maimouna,393.3076923,28.92307692,0.307692308,0,1,
512,2/17/16,2/4/16,Diyala,Al-Manathera,2012.307692,28.92307692,0,0,1,
513,2/17/16,2/4/16,Diyala,Al-Mejar Al-Kabir,76.38461538,28.92307692,2.076923077,0,1,
514,2/17/16,2/4/16,Diyala,Al-Midaina,70.46153846,28.92307692,0,0,1,
515,2/17/16,2/4/16,Diyala,Al-Muqdadiya,107.2307692,28.92307692,0,0,1,
516,2/17/16,2/4/16,Diyala,Al-Musayab,74.92307692,28.92307692,0,0,1,
517,2/17/16,2/4/16,Diyala,Al-Na'maniya,583,28.92307692,9.230769231,0,1,
518,2/17/16,2/4/16,Diyala,Al-Qurna,37.84615385,28.92307692,0,0,1,
519,2/17/16,2/4/16,Diyala,Al-Rifa'i,335.8461538,28.92307692,2.384615385,0,1,
520,2/17/16,2/4/16,Diyala,Al-Rumaitha,165.0769231,28.92307692,0.076923077,0,1,
521,2/17/16,2/4/16,Diyala,Al-Rutba,112.2307692,28.92307692,0,0,1,
522,2/17/16,2/4/16,Diyala,Al-Samawa,88.69230769,28.92307692,0,0,1,
523,2/17/16,2/4/16,Diyala,Al-Shamiya,560.2307692,20.92307692,5.538461538,0,1,
524,2/17/16,2/4/16,Diyala,Al-Shatra,150.3076923,20.92307692,0.153846154,0,1,
525,2/17/16,2/4/16,Diyala,Al-Shikhan,352.9230769,20.92307692,12.46153846,0,1,
526,2/17/16,2/4/16,Diyala,Al-Shirqat,1086.384615,20.92307692,0,0,1,
527,2/17/16,2/4/16,Diyala,Al-Suwaira,44.46153846,20.92307692,0,0,1,
528,2/17/16,2/4/16,Diyala,Al-Zubair,273.6923077,20.92307692,0.692307692,0,1,
529,2/17/16,2/4/16,Diyala,Ali Al-Gharbi,393.3076923,20.92307692,0.307692308,0,1,
530,2/17/16,2/4/16,Diyala,Amara,2012.307692,20.92307692,0,0,1,
531,2/17/16,2/4/16,Diyala,Amedi,76.38461538,20.92307692,2.076923077,0,1,
532,2/17/16,2/4/16,Diyala,Ana,70.46153846,20.92307692,0,0,1,
533,2/17/16,2/4/16,Diyala,Ba'quba,107.2307692,20.92307692,0,0,1,
534,2/17/16,2/4/16,Diyala,Badra,74.92307692,20.92307692,0,0,1,
535,2/17/16,2/4/16,Diyala,Baiji,583,20.92307692,9.230769231,0,1,
536,2/17/16,2/4/16,Diyala,Balad,37.84615385,20.92307692,0,0,1,
537,2/17/16,2/4/16,Diyala,Baladrooz,335.8461538,20.92307692,2.384615385,0,1,
538,2/17/16,2/4/16,Diyala,Basrah,165.0769231,20.92307692,0.076923077,0,1,
539,2/17/16,2/4/16,Diyala,Chamchamal,112.2307692,20.92307692,0,0,1,
540,2/17/16,2/4/16,Diyala,Dahuk,88.69230769,20.92307692,0,0,1,
541,2/17/16,2/4/16,Diyala,Darbandikhan,150.3076923,9.384615385,0.153846154,0,1,
542,2/17/16,2/4/16,Diyala,Diwaniya,352.9230769,9.384615385,12.46153846,0,1,
543,2/17/16,2/4/16,Diyala,Dokan,1086.384615,9.384615385,0,0,1,
544,2/17/16,2/4/16,Diyala,Falluja,273.6923077,9.384615385,0.692307692,0,1,
545,2/17/16,2/4/16,Diyala,Fao,393.3076923,9.384615385,0.307692308,0,1,
546,2/17/16,2/4/16,Diyala,Haditha,2012.307692,9.384615385,0,0,1,
547,2/17/16,2/4/16,Diyala,Halabja,76.38461538,9.384615385,2.076923077,0,1,
548,2/17/16,2/4/16,Diyala,Hamza,70.46153846,9.384615385,0,0,1,
549,2/17/16,2/4/16,Diyala,Hashimiya,107.2307692,9.384615385,0,0,1,
550,2/17/16,2/4/16,Diyala,Hatra,74.92307692,9.384615385,0,0,1,
551,2/17/16,2/4/16,Diyala,Heet,583,9.384615385,9.230769231,0,1,
552,2/17/16,2/4/16,Diyala,Hilla,37.84615385,9.384615385,0,0,1,
553,2/17/16,2/4/16,Diyala,Kadhimia,88.69230769,9.384615385,0,0,1,
554,2/17/16,2/4/16,Diyala,Kalar,335.8461538,9.384615385,2.384615385,0,1,
555,2/17/16,2/4/16,Diyala,Karkh,165.0769231,9.384615385,0.076923077,0,1,
556,2/17/16,2/4/16,Diyala,Kerbala,112.2307692,9.384615385,0,0,1,
557,2/17/16,2/4/16,Diyala,Khanaqin,560.2307692,15.92307692,5.538461538,0,1,
558,2/17/16,2/4/16,Diyala,Kifri,150.3076923,15.92307692,0.153846154,0,1,
559,2/17/16,2/4/16,Diyala,Kirkuk,352.9230769,15.92307692,12.46153846,0,1,
560,2/17/16,2/4/16,Diyala,Koisnjaq,1086.384615,15.92307692,0,0,1,
561,2/17/16,2/4/16,Diyala,Kufa,44.46153846,15.92307692,0,0,1,
562,2/17/16,2/4/16,Diyala,Kut,273.6923077,15.92307692,0.692307692,0,1,
563,2/17/16,2/4/16,Diyala,Mada'in,393.3076923,15.92307692,0.307692308,0,1,
564,2/17/16,2/4/16,Diyala,Mahmoudiya,2012.307692,15.92307692,0,0,1,
565,2/17/16,2/4/16,Diyala,Makhmur,76.38461538,15.92307692,2.076923077,0,1,
566,2/17/16,2/4/16,Diyala,Mergasur,70.46153846,15.92307692,0,0,1,
567,2/17/16,2/4/16,Diyala,Mosul,107.2307692,15.92307692,0,0,1,
568,2/17/16,2/4/16,Diyala,Najaf,74.92307692,15.92307692,0,0,1,
569,2/17/16,2/4/16,Diyala,Nassriya,583,15.92307692,9.230769231,0,1,
570,2/17/16,2/4/16,Diyala,Penjwin,37.84615385,15.92307692,0,0,1,
571,2/17/16,2/4/16,Diyala,Pshdar,335.8461538,15.92307692,2.384615385,0,1,
572,2/17/16,2/4/16,Diyala,Qal'at Saleh,165.0769231,15.92307692,0.076923077,0,1,
573,2/17/16,2/4/16,Diyala,Ramadi,112.2307692,15.92307692,0,0,1,
574,2/17/16,2/4/16,Diyala,Rania,88.69230769,15.92307692,0,0,1,
575,2/17/16,2/4/16,Diyala,Samarra,560.2307692,17.53846154,5.538461538,0,1,
576,2/17/16,2/4/16,Diyala,Shaqlawa,150.3076923,17.53846154,0.153846154,0,1,
577,2/17/16,2/4/16,Diyala,Sharbazher,352.9230769,17.53846154,12.46153846,0,1,
578,2/17/16,2/4/16,Diyala,Shatt Al-Arab,1086.384615,17.53846154,0,0,1,
579,2/17/16,2/4/16,Diyala,Sinjar,44.46153846,17.53846154,0,0,1,
580,2/17/16,2/4/16,Diyala,Soran,273.6923077,17.53846154,0.692307692,0,1,
581,2/17/16,2/4/16,Diyala,Sulaymaniya,393.3076923,17.53846154,0.307692308,0,1,
582,2/17/16,2/4/16,Diyala,Sumel,2012.307692,17.53846154,0,0,1,
583,2/17/16,2/4/16,Diyala,Suq Al-Shoyokh,76.38461538,17.53846154,2.076923077,0,1,
584,2/17/16,2/4/16,Diyala,Telafar,70.46153846,17.53846154,0,0,1,
585,2/17/16,2/4/16,Diyala,Tikrit,107.2307692,17.53846154,0,0,1,
586,2/17/16,2/4/16,Diyala,Tilkaif,74.92307692,17.53846154,0,0,1,
587,2/17/16,2/4/16,Diyala,Zakho,37.84615385,17.53846154,0,0,1,
588,2/17/16,2/4/16,Erbil,Abu Al-Khaseeb,560.2307692,39.30769231,5.538461538,0,1,
589,2/17/16,2/4/16,Erbil,Abu Al-Khaseeb,76.38461538,20.15384615,2.076923077,0,1,
590,2/17/16,2/4/16,Erbil,Adhamia,70.46153846,20.15384615,0,0,1,
